Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Peaty,Wheat,667.8324360974474,23.59447094276057,False,True,Sunny,86,4.909507692069572
West,Clay,Cotton,320.34470890150703,19.2336437317461,True,False,Rainy,98,3.65493141920308
South,Loam,Maize,884.844893813074,26.100704427703945,False,True,Sunny,134,4.791336558039104
East,Loam,Soybean,730.5944575254846,15.58809668866808,True,False,Sunny,146,4.782687580618902
North,Clay,Barley,559.2735678220008,33.664851708989985,False,False,Rainy,119,3.1648743937204933
North,Loam,Maize,150.29066030009292,17.055480936649708,True,False,Sunny,84,2.4405385124609142
West,Chalky,Cotton,145.8485774931547,17.57563442809215,True,True,Sunny,121,4.769815352374861
South,Silt,Wheat,663.7244037540592,19.303520833442025,False,True,Cloudy,114,5.286575469022183
West,Silt,Soybean,854.2384500291238,18.78668193837224,False,False,Sunny,80,5.820678757441059
North,Loam,Maize,642.1713729997589,26.236285229410523,False,False,Rainy,148,3.9271928167683865
East,Peaty,Cotton,523.363238302135,22.03469065803342,True,False,Sunny,84,4.3401321034805935
South,Clay,Soybean,228.8667568375946,26.008013328785765,True,False,Sunny,92,4.124051300944889
South,Silt,Cotton,529.1413905983886,32.92853122023974,True,True,Rainy,103,6.605816889041747
East,Peaty,Cotton,144.47680131139975,32.57654101922592,True,True,Cloudy,146,4.69693298279232
North,Loam,Cotton,553.8904748432982,32.99508600662972,False,False,Cloudy,146,3.724885580701374
North,Sandy,Maize,542.4212414504659,25.539565345436777,False,False,Rainy,116,3.832308695575529
East,Clay,Maize,112.12172084251657,34.70863602685272,True,False,Sunny,91,2.7940749855410325
South,Peaty,Wheat,702.0556840596789,22.86513488735876,False,True,Rainy,88,5.361628885674749
South,Sandy,Soybean,975.5335088921696,28.97837871311865,False,True,Cloudy,83,6.679632783122923
South,Sandy,Rice,908.8148255139308,29.334835376345467,True,True,Rainy,77,8.02395195895995
East,Chalky,Wheat,508.3330809021104,32.9058302476701,False,True,Sunny,83,4.804747713814929
West,Loam,Maize,481.6812666325818,15.169833143283515,True,False,Sunny,62,4.692426458868198
North,Clay,Soybean,911.7340463930568,18.96825131255993,True,True,Cloudy,89,8.312600257068695
North,Chalky,Wheat,969.3662724282124,28.345382414695592,True,True,Cloudy,123,8.388490285416946
North,Sandy,Maize,448.0424398725728,17.08515846971897,False,False,Sunny,139,2.633867548962048
South,Clay,Soybean,713.403326211926,16.870429031991318,True,False,Cloudy,61,5.622490446904723
South,Loam,Soybean,188.15270918290565,23.67949953579531,False,False,Sunny,105,1.6232077591650382
South,Chalky,Barley,944.8947215773554,16.920601089476108,False,False,Cloudy,80,4.714817704990266
West,Chalky,Maize,966.082904386894,29.558925238596085,True,True,Sunny,87,7.96638073585665
North,Loam,Maize,314.43262862459926,24.072534646287068,True,True,Sunny,127,4.065587450689256
South,Peaty,Wheat,568.4985095474577,39.09890349183514,False,False,Cloudy,99,4.426483389570172
South,Sandy,Wheat,745.149537668556,16.028638074727027,False,False,Cloudy,85,3.882527238490091
South,Peaty,Cotton,825.9597438760915,38.2873396221292,False,True,Sunny,125,6.938577402751871
South,Sandy,Barley,907.9762799303998,33.89670411331343,True,False,Rainy,71,5.963829615314738
South,Sandy,Rice,450.29544215155255,24.11946809966652,False,True,Sunny,119,4.108853797215325
West,Chalky,Soybean,395.3302683843349,18.570082889826804,True,True,Cloudy,147,5.136888446467111
East,Silt,Maize,410.6972533449895,19.28526041161129,True,True,Sunny,122,4.732322230489778
North,Sandy,Soybean,928.8316486324462,30.612040207803503,True,True,Cloudy,93,8.265346747669016
East,Sandy,Soybean,554.1252237697688,27.075931130612908,True,False,Sunny,61,4.779691661387189
North,Sandy,Maize,261.04227744303523,34.85756331819557,True,False,Sunny,120,2.579783092322532
South,Silt,Cotton,654.8862559970455,27.64687383375118,False,False,Sunny,108,5.046605565599737
West,Loam,Soybean,489.6592804766442,29.297678603030302,False,True,Rainy,78,4.735985833623527
West,Peaty,Cotton,596.1414129795537,21.83895122339796,False,False,Sunny,94,3.5117711166410013
West,Sandy,Soybean,428.1214808446287,38.47154277139623,False,False,Rainy,96,3.575172034468663
North,Chalky,Maize,562.4954658993323,18.902841873908358,True,True,Rainy,84,6.277690646792495
South,Silt,Cotton,353.9846445670721,25.376026970913564,True,False,Sunny,113,3.910117152078513
West,Loam,Cotton,116.55842860565464,39.208321690707145,True,True,Cloudy,62,3.6490432778483854
East,Sandy,Soybean,418.4932271687625,33.71580206525995,False,False,Cloudy,74,3.2371214044840926
East,Clay,Soybean,124.2660100026532,36.17695190403623,True,True,Cloudy,76,3.529549818666835
North,Clay,Maize,142.63528242533943,29.85208922607475,False,True,Cloudy,94,3.034503721220508
North,Chalky,Barley,437.1783134428578,26.550424047715783,False,True,Cloudy,104,4.546261522699489
West,Silt,Maize,309.9352579197829,27.296986622595032,False,False,Rainy,146,1.355281831710947
West,Silt,Rice,857.9120065440972,25.7590693485825,False,True,Rainy,103,5.5154276083032
South,Clay,Wheat,441.9454683839075,24.20045409289061,False,True,Sunny,104,3.802875830674358
East,Silt,Cotton,637.5513830698868,15.058927015057208,True,False,Cloudy,71,5.087986014477492
South,Peaty,Maize,187.655708965754,32.036696323749126,True,False,Cloudy,101,3.0882096895935764
North,Sandy,Soybean,185.5397718155772,17.566762035435325,True,False,Sunny,115,2.634740355432297
East,Clay,Wheat,846.2193690196767,35.58116179866566,True,True,Cloudy,82,8.212290916534378
East,Loam,Barley,350.3507389386689,25.982738705061912,False,False,Cloudy,120,1.5121231861350175
East,Loam,Soybean,562.4894949818951,20.975160155664117,True,True,Rainy,71,5.903878829271339
West,Silt,Maize,333.6367442090248,19.646747386144103,False,False,Cloudy,90,2.5752406472634104
East,Peaty,Soybean,889.7705248639995,21.83318185533235,False,True,Rainy,116,6.264323838207865
West,Sandy,Barley,648.9473590267683,31.15164147275634,False,True,Sunny,92,5.233389641551447
South,Clay,Rice,794.3131332800423,23.308512395326943,True,True,Sunny,70,7.541485123142976
North,Silt,Rice,949.7562127793144,21.255962946256016,False,False,Cloudy,119,5.350661300088914
North,Sandy,Rice,532.9611066559684,23.75057173801911,True,False,Sunny,112,4.366450582897572
North,Sandy,Wheat,136.8067826179113,18.02410236292941,False,False,Rainy,144,0.7340533026126075
West,Clay,Barley,423.0233888961107,36.16642063898824,True,True,Rainy,116,4.930459308783943
North,Clay,Maize,531.031530510172,24.09014972346222,True,True,Cloudy,140,5.479154797778938
West,Chalky,Barley,401.2206525531794,27.186148802270797,True,True,Rainy,101,5.08532436743378
West,Chalky,Soybean,272.83028715148225,23.63277071661984,False,True,Sunny,130,2.90140167253166
South,Peaty,Maize,435.7403819330249,33.96992679717684,False,False,Rainy,90,3.4375435133859837
South,Sandy,Maize,537.2885779086228,21.398856289202214,False,False,Sunny,149,2.963062956027064
South,Chalky,Wheat,522.326872389641,17.344383515450495,True,True,Cloudy,73,4.890966450707363
North,Sandy,Barley,795.8503954888675,35.74239160561841,False,False,Sunny,119,4.956496687315322
West,Silt,Cotton,793.9453295748467,35.470829117931444,False,False,Rainy,116,4.275223546918132
West,Loam,Barley,128.87628961660943,28.05289673565745,True,False,Rainy,104,2.7088307949205443
East,Clay,Soybean,944.8526257754858,32.700274203396646,False,False,Rainy,73,5.882930954763096
North,Silt,Rice,236.797431569537,25.768843281877416,False,False,Rainy,84,1.874124832424994
West,Chalky,Soybean,555.3289419991219,37.85217010325427,False,False,Sunny,120,3.4097704683097905
North,Sandy,Barley,657.9551261079796,38.99404736005219,True,True,Cloudy,76,6.487580246081155
South,Sandy,Rice,944.6191852852968,38.961771014695,True,True,Rainy,114,7.503356198016497
East,Silt,Soybean,601.7036677978786,16.9748867462973,True,False,Rainy,82,4.6016815655419485
West,Loam,Maize,648.7163329767535,17.746818618468886,False,False,Sunny,91,4.011893995302246
East,Clay,Wheat,157.8236391536764,16.565480197586872,False,False,Cloudy,142,0.6661819860768108
East,Sandy,Soybean,535.7547179703579,25.226711575248352,False,False,Rainy,103,2.6193346962224395
North,Peaty,Maize,715.487632246304,29.37317147746474,False,False,Cloudy,125,3.5010508859656917
East,Sandy,Soybean,642.7389911967437,18.535775904601334,True,True,Sunny,67,7.050875476757367
West,Chalky,Wheat,781.6738119217844,22.766820638090223,False,False,Sunny,89,4.394625549732713
South,Peaty,Cotton,384.5548243521079,39.39356577296954,False,False,Cloudy,145,2.41128549440071
West,Peaty,Rice,508.9191557159256,22.59324582026113,False,False,Rainy,73,3.3352655913343625
West,Chalky,Maize,703.2447369355126,37.290334008865486,True,True,Sunny,93,6.38451514242075
West,Sandy,Rice,619.6011643028495,29.352398350795923,True,True,Rainy,149,6.715651430186428
South,Chalky,Cotton,498.7929191897418,38.01404876165903,False,False,Cloudy,89,2.651137958325497
South,Clay,Wheat,849.6872940589997,18.11041518203797,True,False,Cloudy,119,6.644999218913297
South,Clay,Wheat,467.3408088322634,22.13092074606857,False,False,Sunny,65,3.121734469697568
South,Clay,Soybean,912.7904022225008,16.8843131539223,True,True,Rainy,86,7.322489611870063
South,Silt,Cotton,560.1309986348998,20.322075329520075,False,True,Sunny,127,4.344124486909293
East,Silt,Soybean,208.8155234660168,31.294554621235672,True,False,Rainy,106,2.366596716827576
East,Loam,Wheat,244.4016370349328,35.51271519600109,False,True,Sunny,90,3.0405364201798344
North,Loam,Maize,987.252007357717,33.47913215282323,True,False,Sunny,97,6.663550364506155
East,Silt,Rice,745.364550910728,25.783560340145016,True,True,Rainy,100,7.042450227553749
East,Loam,Wheat,945.6545625709796,36.71700901837099,True,True,Sunny,111,8.879538110393622
West,Chalky,Barley,500.5797566641985,28.57738782349661,False,True,Rainy,114,3.544663252263154
North,Peaty,Cotton,891.3586641665665,33.19280376602288,True,False,Cloudy,144,6.850596360791548
South,Peaty,Cotton,105.13137704924146,30.91383252909328,False,False,Sunny,95,1.3792978150461772
West,Clay,Barley,810.9055419447719,24.68068775457356,False,False,Cloudy,113,4.6518063459155785
North,Sandy,Wheat,421.8219831399449,31.707473154642383,False,True,Sunny,79,3.680663766376991
South,Clay,Rice,998.5881662339352,27.95918945146356,True,False,Rainy,66,6.164614048068355
East,Silt,Rice,928.5531188140772,28.80381265432639,False,True,Rainy,104,7.526962738339956
East,Loam,Rice,806.0754195701014,23.9015867800317,False,False,Cloudy,78,5.243754855101541
South,Loam,Cotton,477.102737646032,32.058911434880585,False,False,Sunny,118,4.183227419584984
East,Chalky,Wheat,495.4231480481728,30.921563915150333,True,True,Rainy,86,6.58218571739644
North,Clay,Barley,818.5902826949216,39.32358914706951,False,False,Rainy,97,4.886848544155733
West,Peaty,Maize,164.49304566509565,38.29235058070465,False,False,Rainy,87,2.3609504134828123
North,Sandy,Barley,393.5550702648405,29.04843382015267,False,False,Sunny,108,2.4850308335810114
North,Silt,Wheat,838.794794084234,22.58333945519535,True,True,Rainy,95,7.090226340238596
East,Sandy,Wheat,772.3307406877893,32.22104959717187,True,False,Rainy,146,6.344313636481246
East,Silt,Wheat,279.8736256778189,16.045710232261175,True,True,Cloudy,90,4.525600386256642
East,Sandy,Cotton,228.64210175160648,16.81572680235019,True,False,Cloudy,142,3.9867340780336464
North,Chalky,Barley,417.8079879122385,32.73077595285356,False,False,Cloudy,86,1.9840625150817652
North,Chalky,Soybean,199.00251929415327,18.875335649226574,False,False,Rainy,100,1.0751960828516924
East,Sandy,Maize,663.142322318176,23.328496968894186,False,True,Sunny,84,4.26889060864287
North,Peaty,Maize,846.1326228500069,22.3637889872964,False,True,Rainy,67,4.202638692624044
West,Peaty,Maize,510.389536013286,18.580894751259184,True,True,Sunny,107,5.025420640703105
South,Clay,Soybean,967.2777139479996,36.05118311681668,True,True,Sunny,143,8.267289871038951
West,Peaty,Wheat,808.4920875031,22.90790871516496,True,False,Cloudy,62,5.6667757951969255
South,Silt,Cotton,371.07338126798567,38.21550129421774,False,False,Sunny,147,2.400731565879959
North,Sandy,Barley,515.5500579024733,16.960845795836054,False,False,Cloudy,109,3.619742175637662
North,Clay,Cotton,332.67157465405114,24.90861404921843,False,True,Rainy,102,3.9828029206328215
East,Sandy,Wheat,109.33993261614974,36.46443285069719,False,False,Rainy,74,0.981621054733383
West,Loam,Soybean,680.1600329742449,36.80603214397868,False,False,Rainy,76,3.5283456623733924
West,Sandy,Maize,589.8010760823695,37.96750946609977,False,True,Rainy,72,5.0944603597094815
East,Chalky,Maize,313.6236959268076,20.01798902249245,False,False,Cloudy,80,1.8873643440502637
South,Silt,Maize,432.505193702844,33.39217618849586,True,True,Sunny,133,5.159749250574682
South,Silt,Maize,563.7610159093306,30.33325740206248,False,False,Sunny,144,4.154384315127455
South,Clay,Soybean,521.8393402228926,18.738981779469547,True,True,Rainy,90,6.016682438393284
South,Silt,Soybean,439.87258354880186,24.278302636046018,True,False,Sunny,71,3.971188786610114
West,Peaty,Soybean,940.1873221362438,22.27308942469881,True,True,Sunny,147,6.081598729930958
North,Sandy,Barley,374.6760799152054,18.02242855286345,True,False,Sunny,78,3.448785296563782
North,Clay,Soybean,691.1106360517516,34.530595550208055,True,True,Rainy,78,7.220692291532233
East,Silt,Rice,336.7107894606198,18.104883062223617,True,False,Cloudy,100,3.893521851888499
South,Loam,Maize,802.5707122903682,33.8359819705415,True,True,Rainy,67,8.385965246939788
South,Peaty,Barley,576.0022342196766,33.87378048047731,True,True,Rainy,135,5.742527517845304
East,Silt,Wheat,524.5730136135556,29.14835573135769,False,False,Cloudy,120,3.4455699818420107
South,Sandy,Soybean,147.38823361141652,35.830343724936824,True,True,Rainy,131,4.388282035864812
North,Sandy,Barley,123.7981011836304,16.300973545134752,False,False,Sunny,111,0.6613206960854001
South,Chalky,Wheat,957.213693619913,29.635179613029727,False,False,Sunny,144,5.011480467676313
North,Silt,Barley,411.7950744701691,28.93701080665336,False,False,Rainy,121,2.3794973875757592
West,Silt,Barley,454.8320044544173,34.97847143751551,True,True,Cloudy,145,5.097015946284961
West,Silt,Soybean,425.2956892654856,22.780742175344283,True,False,Sunny,73,4.366368864490878
South,Silt,Maize,561.4501832606304,20.75825134942034,True,True,Cloudy,81,5.682073025350441
South,Peaty,Rice,616.4082974217565,27.012260317614334,False,False,Sunny,68,3.8106462164774095
West,Loam,Maize,715.1702301927422,22.13337520568384,True,False,Cloudy,138,5.5863483847897
West,Clay,Soybean,732.6549575096759,32.42473814691444,True,True,Cloudy,87,7.454393556392146
North,Peaty,Soybean,173.1073882849758,33.43928039068467,True,False,Sunny,81,3.218606380885779
North,Loam,Cotton,112.33315783096556,36.95240598093805,False,False,Sunny,67,1.6146041583291115
West,Silt,Barley,289.7125215635855,33.999370696401655,False,False,Sunny,110,2.133280373207332
South,Silt,Barley,285.58234376095066,32.196439111675055,True,True,Sunny,70,4.437852440695758
East,Loam,Rice,330.57627877385386,35.38856520951505,False,True,Sunny,100,3.423287497886324
West,Clay,Soybean,717.7510841823689,16.76406840164147,True,False,Rainy,84,5.784879547913561
South,Chalky,Wheat,410.9164682331829,23.184688773905307,True,False,Sunny,117,3.385399618843282
North,Clay,Wheat,174.2239822042015,31.550838709374272,False,False,Cloudy,84,0.9509108766295644
West,Silt,Cotton,710.4877338824917,16.573707630436797,True,False,Cloudy,83,6.053301313868084
South,Loam,Rice,395.758233341886,37.869717241282935,True,False,Rainy,106,4.040849381361066
East,Clay,Cotton,107.69849618654511,26.549669647649917,True,True,Cloudy,127,4.000493571180312
South,Clay,Barley,343.5388982231806,27.449254990439336,True,True,Cloudy,102,4.54715061315442
South,Chalky,Soybean,415.32468163000925,26.916223626060493,False,False,Rainy,133,1.688743855820236
West,Silt,Soybean,125.7130575096841,32.38291658479399,False,False,Rainy,114,1.740742021717135
North,Silt,Rice,910.4277170180168,32.46139953889216,True,False,Cloudy,75,6.498415290607649
North,Sandy,Rice,479.6586831467428,33.81932221677065,False,True,Sunny,82,4.454788017217699
South,Clay,Rice,466.36595135779567,33.40490486270834,True,False,Rainy,142,4.278531177561996
West,Clay,Barley,835.0537080076474,34.04237737933187,False,False,Cloudy,78,4.298686850954959
South,Peaty,Soybean,789.0833175010351,22.34908277213305,False,False,Cloudy,62,3.151433327077684
East,Peaty,Barley,132.11312972442605,16.057812638553116,True,True,Cloudy,144,3.9528824385477233
West,Loam,Soybean,934.324633243471,39.20025155789884,False,True,Sunny,88,6.390256530254276
East,Peaty,Barley,940.72435886813,37.04528809355808,False,False,Cloudy,133,5.1769448753127785
South,Peaty,Barley,619.3914937357983,16.52730959321905,False,False,Sunny,75,3.936226499811984
North,Peaty,Rice,512.6288867649819,32.836472762466975,False,False,Sunny,118,3.753764391367761
West,Peaty,Rice,247.1226227299352,27.392755034411444,False,False,Rainy,121,2.096136248149777
West,Chalky,Wheat,197.59683199678176,20.55885925051964,True,False,Sunny,63,3.287914043102802
South,Loam,Maize,146.59476511023726,37.00825480705367,True,True,Rainy,97,3.4360339427436277
East,Peaty,Cotton,728.5672421253536,17.181366702856096,True,False,Sunny,75,5.496773829344471
East,Sandy,Rice,202.8450297453235,39.19844794016775,True,False,Rainy,87,2.652176109827779
